Symbol,Date,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low,Daily_return,SMA_20,EMA_20,RSI_14,MACD
NABIL,2024-04-07,434.0,438.0,430.1,438.0,432.57,83715.0,434.0,36212319.0,682,4.0,7.9,0.92,1.84,1.24,503.67,535.3,653.0,422.0,0.05771552765032595,619.6575000000025,601.2041518531946,50.03787591849102,14.648391234233259
NABIL,2024-04-08,434.0,438.0,430.1,438.0,432.57,83715.0,434.0,36212319.0,682,4.0,7.9,0.92,1.84,1.24,503.67,535.3,653.0,422.0,0.05771552765032595,619.6575000000025,601.2041612007246,50.03787591849102,14.648111859970868
NABIL,2024-04-09,446.7,446.7,432.0,439.0,439.31,51408.0,438.0,22583822.2,577,1.0,14.7,0.23,3.4,-0.07,502.37,534.49,653.0,422.0,0.04523809523809524,616.6040000000025,591.8386342298196,50.03041960332837,17.148581438082488
NABIL,2024-04-10,440.0,442.0,436.0,438.0,438.69,46883.0,439.0,20567165.6,490,-1.0,6.0,-0.23,1.38,-0.16,501.07,533.54,653.0,422.0,0.053391053391053364,605.5730000000021,589.1496611460077,49.831235293361274,9.705215605773333
NABIL,2024-04-11,440.0,442.0,436.0,438.0,438.69,46883.0,439.0,20567165.6,490,-1.0,6.0,-0.23,1.38,-0.16,501.07,533.54,653.0,422.0,0.053391053391053364,605.5730000000018,589.1496641985037,49.831235293361274,9.705093662663671
NABIL,2024-04-12,440.0,442.0,436.0,438.0,438.69,46883.0,439.0,20567165.6,490,-1.0,6.0,-0.23,1.38,-0.16,501.07,533.54,653.0,422.0,0.053391053391053364,605.5730000000018,589.1496641985037,49.831235293361274,9.705093662663671
NABIL,2024-04-13,440.0,442.0,436.0,438.0,438.69,46883.0,439.0,20567165.6,490,-1.0,6.0,-0.23,1.38,-0.16,501.07,533.54,653.0,422.0,0.053391053391053364,605.5730000000018,589.1496641985037,49.831235293361274,9.705093662663671
NABIL,2024-04-14,438.0,446.0,436.6,438.0,438.82,37958.0,438.0,16656746.2,524,0.0,9.4,0.0,2.15,-0.19,499.79,532.61,653.0,422.0,0.04285714285714286,621.2870000000019,608.2469470859653,49.797333055972786,7.977073026235757
NABIL,2024-04-15,438.0,439.0,434.1,435.0,435.74,33297.0,438.0,14508815.3,447,-3.0,4.9,-0.68,1.13,-0.17,498.54,531.72,653.0,422.0,0.050724637681159424,632.5250000000018,611.7397447802873,49.85550891281864,-4.507573436215239
NABIL,2024-04-16,435.0,435.0,431.0,433.0,432.44,33034.0,435.0,14285085.7,416,-2.0,4.0,-0.46,0.93,0.13,497.29,530.88,653.0,422.0,0.06257668711656442,619.2210000000018,599.988246934117,49.757024949500796,14.858368371433926
NABIL,2024-04-17,435.0,435.0,431.0,433.0,432.44,33034.0,435.0,14285085.7,416,-2.0,4.0,-0.46,0.93,0.13,497.29,530.88,653.0,422.0,0.06257668711656442,619.2210000000019,599.9882441229474,49.75702494950077,14.858451499754324
NABIL,2024-04-18,433.0,434.0,429.0,429.9,430.4,39409.0,433.0,16961501.7,526,-3.1,5.0,-0.72,1.17,-0.12,496.01,530.01,653.0,422.0,0.07474999999999994,601.7265000000018,594.1934554666292,49.56409679270341,1.2337821586870632
NABIL,2024-04-19,433.0,434.0,429.0,429.9,430.4,39409.0,433.0,16961501.7,526,-3.1,5.0,-0.72,1.17,-0.12,496.01,530.01,653.0,422.0,0.07474999999999994,601.7265000000018,594.1934519358884,49.56409679270341,1.2339010572819689
NABIL,2024-04-20,433.0,434.0,429.0,429.9,430.4,39409.0,433.0,16961501.7,526,-3.1,5.0,-0.72,1.17,-0.12,496.01,530.01,653.0,422.0,0.07474999999999994,601.7265000000018,594.1934519358884,49.56409679270341,1.2339010572819689
NABIL,2024-04-21,437.0,437.0,422.0,428.0,426.11,68601.0,429.9,29231237.3,765,-1.9,15.0,-0.44,3.55,0.44,494.71,529.15,653.0,422.0,0.03232030873130723,611.792500000002,601.4965687395581,49.42082258637461,-0.21621959028720994
NABIL,2024-04-22,428.0,435.0,428.0,429.0,430.53,30359.0,428.0,13070595.6,412,1.0,7.0,0.23,1.64,-0.36,493.43,528.3,653.0,422.0,0.018276762402088746,608.6530000000018,597.9260972345122,49.377179870453354,6.531576426957372
NABIL,2024-04-23,428.0,435.0,428.0,429.0,430.53,30359.0,428.0,13070595.6,412,1.0,7.0,0.23,1.64,-0.36,493.43,528.3,653.0,422.0,0.018276762402088746,608.6530000000018,597.9260933431244,49.377179870453354,6.531709837319681
NABIL,2024-04-24,430.0,435.0,428.5,429.0,429.92,35268.0,429.0,15162356.1,413,0.0,6.5,0.0,1.52,-0.21,492.22,527.45,653.0,422.0,-0.025,604.2555000000018,591.3696608039816,49.67505603302059,13.049185126280804
NABIL,2024-04-25,429.0,433.0,427.0,427.3,428.59,52043.0,429.0,22305164.7,404,-1.7,6.0,-0.4,1.41,-0.3,491.01,526.58,653.0,422.0,-0.011108539689886626,602.1570000000017,597.0942435256599,49.86493787142079,11.048653715414616
NABIL,2024-04-26,429.0,433.0,427.0,427.3,428.59,52043.0,429.0,22305164.7,404,-1.7,6.0,-0.4,1.41,-0.3,491.01,526.58,653.0,422.0,-0.011108539689886626,602.1570000000017,597.094240136078,49.86493787142079,11.048765675049253
NABIL,2024-04-27,429.0,433.0,427.0,427.3,428.59,52043.0,429.0,22305164.7,404,-1.7,6.0,-0.4,1.41,-0.3,491.01,526.58,653.0,422.0,-0.011108539689886626,602.1570000000017,597.094240136078,49.86493787142079,11.048765675049253
NABIL,2024-04-28,435.8,435.8,427.0,427.0,428.13,43925.0,427.3,18805484.3,439,-0.3,8.8,-0.07,2.06,-0.26,489.83,525.71,653.0,422.0,-0.009510554395731901,606.7725000000019,596.5424594709704,49.83656824443157,15.95013767666751
NABIL,2024-04-29,435.5,435.5,424.5,429.0,427.25,51708.0,427.0,22092433.0,416,2.0,11.0,0.47,2.59,0.41,488.68,524.84,653.0,422.0,-0.03811659192825112,639.7580000000017,626.2089728317604,49.97154636046329,1.4588136050912226
NABIL,2024-04-30,437.5,437.5,426.0,431.5,429.58,44100.0,429.0,18944607.2,422,2.5,11.5,0.58,2.7,0.44,487.55,523.96,653.0,422.0,-0.04746136865342163,645.7970000000017,620.9926676773964,49.86902724550797,10.685357787208886
NABIL,2024-05-01,437.5,437.5,426.0,431.5,429.58,44100.0,429.0,18944607.2,422,2.5,11.5,0.58,2.7,0.44,487.55,523.96,653.0,422.0,-0.04746136865342163,645.7970000000017,620.9928723395942,49.86902724550797,10.677794838070213
NABIL,2024-05-02,440.1,440.1,427.5,429.5,429.38,47931.0,431.5,20580422.3,533,-2.0,12.6,-0.46,2.95,0.03,486.4,523.02,653.0,422.0,-0.023863636363636365,621.0705000000019,614.8714064249576,50.05601964721061,14.697951249890139
NABIL,2024-05-03,440.1,440.1,427.5,429.5,429.38,47931.0,431.5,20580422.3,533,-2.0,12.6,-0.46,2.95,0.03,486.4,523.02,653.0,422.0,-0.023863636363636365,621.0705000000019,614.8711040515254,50.05601964721061,14.708149698362831
NABIL,2024-05-04,440.1,440.1,427.5,429.5,429.38,47931.0,431.5,20580422.3,533,-2.0,12.6,-0.46,2.95,0.03,486.4,523.02,653.0,422.0,-0.023863636363636365,621.0705000000019,614.8711040515254,50.05601964721061,14.708149698363513
NABIL,2024-05-05,430.0,432.0,425.0,426.0,426.97,41759.0,429.5,17829873.3,457,-3.5,7.0,-0.81,1.65,-0.23,485.18,521.99,653.0,422.0,-0.002575509248419627,614.8710000000018,607.672149191962,50.11784184446049,17.768373162857188
NABIL,2024-05-06,427.0,427.0,423.0,424.0,423.99,26747.0,426.0,11340493.6,424,-2.0,4.0,-0.47,0.95,0.0,483.8,520.94,653.0,422.0,-0.0009425070688029625,643.5110000000016,621.0692501429506,49.85753172192611,11.747036212479998
NABIL,2024-05-07,422.3,430.7,421.9,422.0,423.26,38545.0,424.0,16314507.3,493,-2.0,8.8,-0.47,2.09,-0.3,482.4,519.86,653.0,421.9,-0.027649769585253458,647.8450000000014,620.4221439877983,49.910703655197004,14.757994322521995
NABIL,2024-05-08,427.0,427.0,422.0,424.5,422.83,18323.0,422.0,7747542.8,266,2.5,5.0,0.59,1.18,0.39,481.1,518.75,653.0,421.9,-0.019630484988452657,626.8710000000015,622.8623498804714,50.02532300904871,16.891062261341062
NABIL,2024-05-09,428.0,428.0,419.0,422.7,421.17,40811.0,424.5,17188349.2,524,-1.8,9.0,-0.42,2.15,0.36,479.79,517.49,653.0,419.0,-0.07687267962437211,623.9515000000014,613.4821312267678,49.983545665785236,23.055343407305827
NABIL,2024-05-10,428.0,428.0,419.0,422.7,421.17,40811.0,424.5,17188349.2,524,-1.8,9.0,-0.42,2.15,0.36,479.79,517.49,653.0,419.0,-0.07687267962437211,623.9515000000014,613.4824255461725,49.98354566578525,23.045423605195765
NABIL,2024-05-11,428.0,428.0,419.0,422.7,421.17,40811.0,424.5,17188349.2,524,-1.8,9.0,-0.42,2.15,0.36,479.79,517.49,653.0,419.0,-0.07687267962437211,623.9515000000014,613.4824255461725,49.98354566578525,23.045423605195424
NABIL,2024-05-12,421.1,425.0,420.0,422.0,422.39,44038.0,422.7,18601027.3,504,-0.7,5.0,-0.17,1.19,-0.09,478.49,516.29,653.0,419.0,-0.07252747252747253,616.1350000000015,608.3529649225294,50.03072151676512,19.457172728570754
NABIL,2024-05-13,426.0,431.5,422.4,430.8,428.32,68228.0,422.0,29223743.1,531,8.8,9.1,2.09,2.15,0.57,477.26,515.22,653.0,419.0,-0.13926073926073923,660.1345000000014,640.6362387070363,50.04207032417356,9.018332240782115
NABIL,2024-05-14,435.5,435.5,430.0,433.5,432.3,35940.0,430.8,15536713.1,413,2.7,5.5,0.63,1.28,0.28,476.1,514.16,653.0,419.0,-0.1571067470348045,648.1115000000015,645.8066001918801,50.05835795810305,12.803090831510644
NABIL,2024-05-15,440.0,441.0,434.0,434.0,436.67,36943.0,433.5,16131722.1,418,0.5,7.0,0.12,1.61,-0.61,475.0,513.14,653.0,419.0,-0.17096466093600765,650.0435000000014,640.597666087382,50.135835237290514,15.050637806182067
NABIL,2024-05-16,442.6,442.6,428.0,431.0,431.41,40117.0,434.0,17306919.7,398,-3.0,14.6,-0.69,3.41,-0.1,473.86,512.11,653.0,419.0,-0.1958955223880597,701.2620000000012,680.4490851716753,49.99999999999986,8.342824969065532
NABIL,2024-05-17,442.6,442.6,428.0,431.0,431.41,40117.0,434.0,17306919.7,398,-3.0,14.6,-0.69,3.41,-0.1,473.86,512.11,653.0,419.0,-0.1958955223880597,701.2620000000012,680.449084847951,49.99999999999986,8.342840044473974
NABIL,2024-05-18,442.6,442.6,428.0,431.0,431.41,40117.0,434.0,17306919.7,398,-3.0,14.6,-0.69,3.41,-0.1,473.86,512.11,653.0,419.0,-0.1958955223880597,701.2620000000012,680.449084847951,49.99999999999986,8.342840044473974
NABIL,2024-05-19,439.6,439.6,432.2,437.0,436.26,47893.0,431.0,20893781.6,526,6.0,7.4,1.39,1.71,0.17,472.75,511.12,653.0,419.0,-0.2168458781362007,715.0590000000011,684.0837412298717,49.95042230030343,18.3927350684138
NABIL,2024-05-20,443.0,463.4,441.0,458.0,454.66,97887.0,437.0,44504840.1,1047,21.0,22.4,4.81,5.08,0.73,471.81,510.27,653.0,419.0,-0.13092979127134724,714.307500000001,690.4448167968624,50.001300474673116,15.730891740960033
NABIL,2024-05-21,460.0,481.0,457.0,480.9,472.45,144313.0,458.0,68180180.6,1176,22.9,24.0,5.0,5.25,1.76,471.07,509.54,653.0,419.0,-0.09943820224719105,755.1645000000007,713.5974785268129,45.94039779438828,34.58517579123577
NABIL,2024-05-22,480.9,515.0,480.9,514.0,505.03,307056.0,480.9,155072385.7,2374,33.1,34.1,6.88,7.09,1.75,470.65,508.99,653.0,419.0,-0.04990757855822551,677.3525000000006,667.7670133335239,50.521152267663666,38.95770218799271
NABIL,2024-05-23,480.9,515.0,480.9,514.0,505.03,307056.0,480.9,155072385.7,2374,33.1,34.1,6.88,7.09,1.75,470.65,508.99,653.0,419.0,-0.04990757855822551,677.3525000000006,667.7670104247576,50.521152267663666,38.9578013035117
NABIL,2024-05-24,480.9,515.0,480.9,514.0,505.03,307056.0,480.9,155072385.7,2374,33.1,34.1,6.88,7.09,1.75,470.65,508.99,653.0,419.0,-0.04990757855822551,677.3525000000006,667.7670104247576,50.521152267663666,38.9578013035117
NABIL,2024-05-25,480.9,515.0,480.9,514.0,505.03,307056.0,480.9,155072385.7,2374,33.1,34.1,6.88,7.09,1.75,470.65,508.99,653.0,419.0,-0.04990757855822551,677.3525000000006,667.7670104247576,50.521152267663666,38.9578013035117
NABIL,2024-05-26,515.0,532.0,507.0,517.0,519.83,257882.0,514.0,134055334.8,2067,3.0,25.0,0.58,4.93,-0.55,470.28,508.46,653.0,419.0,-0.09298245614035087,727.3375000000008,693.5582537599831,46.43532202615774,33.51851845815338
NABIL,2024-05-27,523.9,523.9,500.2,507.9,508.05,101039.0,517.0,51333314.9,1080,-9.1,23.7,-1.76,4.74,-0.03,469.84,507.89,653.0,419.0,-0.13900661129004915,700.1800000000006,681.4205375497588,50.247483913545494,33.419468256308164
NABIL,2024-05-28,523.9,523.9,500.2,507.9,508.05,101039.0,517.0,51333314.9,1080,-9.1,23.7,-1.76,4.74,-0.03,469.84,507.89,653.0,419.0,-0.13900661129004915,700.1800000000006,681.4205362150708,50.247483913545494,33.41949777020852
NABIL,2024-05-29,505.0,522.0,488.5,489.0,498.29,124575.0,507.9,62074720.9,1168,-18.9,33.5,-3.72,6.86,-1.9,469.62,507.28,653.0,419.0,-0.22992125984251968,696.9500000000007,674.6175717482447,50.083534213226926,37.57771720405162
NABIL,2024-05-30,485.0,492.0,469.8,478.3,480.29,104947.0,489.0,50405336.0,983,-10.7,22.2,-2.19,4.73,-0.42,469.16,506.58,653.0,419.0,-0.24677165354330707,691.0180000000007,667.44213210942,49.900531481172116,39.50780396937125
NABIL,2024-05-31,485.0,492.0,469.8,478.3,480.29,104947.0,489.0,50405336.0,983,-10.7,22.2,-2.19,4.73,-0.42,469.16,506.58,653.0,419.0,-0.24677165354330707,691.0180000000007,667.4421738858981,49.900531481172116,39.50645358081488
NABIL,2024-06-01,485.0,492.0,469.8,478.3,480.29,104947.0,489.0,50405336.0,983,-10.7,22.2,-2.19,4.73,-0.42,469.16,506.58,653.0,419.0,-0.24677165354330707,691.0180000000007,667.4421738858981,49.900531481172116,39.50645358081488
NABIL,2024-06-02,476.0,490.5,476.0,490.0,481.73,77895.0,478.3,37524452.2,630,11.7,14.5,2.45,3.05,1.69,468.86,505.94,653.0,419.0,-0.15077989601386482,697.2540000000008,682.6240983761486,49.963042535577635,25.853351877838463
NABIL,2024-06-03,496.9,497.0,484.0,484.9,487.11,46126.0,490.0,22468242.4,450,-5.1,13.0,-1.04,2.69,-0.45,468.59,505.28,653.0,419.0,-0.1466033086941219,709.4825000000008,682.2117664197957,50.02914654167352,33.105173329644344
NABIL,2024-06-04,493.0,493.0,480.3,483.0,481.81,37907.0,484.9,18264152.8,359,-1.9,12.7,-0.39,2.64,0.25,468.35,504.61,653.0,419.0,-0.2146341463414634,690.4135000000008,677.3402210131533,50.17092805068577,39.545758060900425
NABIL,2024-06-05,483.0,487.6,479.0,480.0,481.0,43444.0,483.0,20896744.9,391,-3.0,8.6,-0.62,1.8,-0.21,468.11,503.95,653.0,419.0,-0.1955756661639015,726.8425000000007,707.6739919648824,50.02779290947285,30.626816469374944
NABIL,2024-06-06,480.1,485.0,477.0,477.0,479.42,40452.0,480.0,19393372.4,375,-3.0,8.0,-0.63,1.68,-0.51,467.87,503.31,653.0,419.0,-0.15575221238938053,732.1475000000007,709.0102218424536,50.03348475885384,25.76899106893495
NABIL,2024-06-07,480.1,485.0,477.0,477.0,479.42,40452.0,480.0,19393372.4,375,-3.0,8.0,-0.63,1.68,-0.51,467.87,503.31,653.0,419.0,-0.15575221238938053,732.1475000000007,709.0102156669733,50.03348475885384,25.769209356844954
NABIL,2024-06-08,480.1,485.0,477.0,477.0,479.42,40452.0,480.0,19393372.4,375,-3.0,8.0,-0.63,1.68,-0.51,467.87,503.31,653.0,419.0,-0.15575221238938053,732.1475000000007,709.0102156669733,50.03348475885384,25.769209356844954
NABIL,2024-06-09,486.5,486.5,474.0,474.0,476.11,42853.0,477.0,20402877.7,432,-3.0,12.5,-0.63,2.64,-0.45,467.64,502.65,653.0,419.0,-0.1537225495447242,759.6515000000006,708.5552964444479,45.28544245916622,27.998162762114703
NABIL,2024-06-10,483.4,483.4,462.6,468.0,468.48,57462.0,474.0,26919557.7,521,-6.0,20.8,-1.27,4.5,-0.1,467.35,501.96,653.0,419.0,-0.16428571428571428,742.8965000000004,707.9757383620758,49.62219194160589,14.854222381297745
NABIL,2024-06-11,477.3,478.1,466.1,478.0,472.13,50026.0,468.0,23618602.8,470,10.0,12.0,2.14,2.57,1.23,467.13,501.33,653.0,419.0,-0.16140350877192983,754.3355000000004,726.9264565758319,49.712928592091316,18.907848533090828
NABIL,2024-06-12,480.0,490.0,480.0,483.0,485.22,45437.0,478.0,22046828.6,463,5.0,10.0,1.05,2.08,-0.46,466.92,500.71,653.0,419.0,-0.15411558669001751,746.092,721.8726612135033,50.135066570201644,30.323017178258965
NABIL,2024-06-13,490.0,490.0,479.0,479.1,481.4,63580.0,483.0,30607694.5,427,-3.9,11.0,-0.81,2.3,-0.48,466.51,500.05,653.0,419.0,-0.1490230905861456,769.2975,734.2847545748667,49.88721051577464,17.64367048598649
NABIL,2024-06-14,490.0,490.0,479.0,479.1,481.4,63580.0,483.0,30607694.5,427,-3.9,11.0,-0.81,2.3,-0.48,466.51,500.05,653.0,419.0,-0.1490230905861456,769.2975,734.2847475067089,49.88721051577464,17.643900947077896
NABIL,2024-06-15,490.0,490.0,479.0,479.1,481.4,63580.0,483.0,30607694.5,427,-3.9,11.0,-0.81,2.3,-0.48,466.51,500.05,653.0,419.0,-0.1490230905861456,769.2975,734.2847475067089,49.88721051577464,17.643900947077896
NABIL,2024-06-16,488.6,488.6,473.2,475.0,475.69,48170.0,479.1,22914153.8,445,-4.1,15.4,-0.86,3.25,-0.15,466.12,499.4,653.0,419.0,-0.14414414414414414,765.2775,722.7448428999413,49.84013531771809,18.787853643298376
NABIL,2024-06-17,488.6,488.6,473.2,475.0,475.69,48170.0,479.1,22914153.8,445,-4.1,15.4,-0.86,3.25,-0.15,466.12,499.4,653.0,419.0,-0.14414414414414414,765.2775,722.7448419733197,49.84013531771809,18.78788294763558
NABIL,2024-06-18,483.0,483.0,468.7,469.0,470.52,43382.0,475.0,20412289.3,479,-6.0,14.3,-1.26,3.05,-0.33,465.68,498.72,653.0,419.0,-0.14353542731921115,738.448,701.3570472993405,43.27693199128969,18.21983055274029
NABIL,2024-06-19,469.0,475.0,469.0,472.0,471.42,29603.0,469.0,13955577.2,322,3.0,6.0,0.64,1.28,0.12,465.28,498.07,653.0,419.0,-0.1521465780492187,752.546,712.3159725312597,49.561255409331956,21.016310506380137
NABIL,2024-06-20,481.4,481.4,469.6,470.1,470.4,51724.0,472.0,24331204.9,377,-1.9,11.8,-0.4,2.51,-0.06,464.84,497.4,653.0,419.0,-0.14527272727272722,742.644,706.1408059845937,49.60432200377216,21.402207464479716
NABIL,2024-06-21,481.4,481.4,469.6,470.1,470.4,51724.0,472.0,24331204.9,377,-1.9,11.8,-0.4,2.51,-0.06,464.84,497.4,653.0,419.0,-0.14527272727272722,742.644,706.1408063624336,49.60432200377216,21.40219071391391
NABIL,2024-06-22,481.4,481.4,469.6,470.1,470.4,51724.0,472.0,24331204.9,377,-1.9,11.8,-0.4,2.51,-0.06,464.84,497.4,653.0,419.0,-0.14527272727272722,742.644,706.1408063624336,49.60432200377216,21.40219071391391
NABIL,2024-06-23,469.0,469.0,465.0,466.0,466.44,53680.0,470.1,25038296.6,436,-4.1,4.0,-0.87,0.86,-0.09,464.44,496.73,653.0,419.0,-0.1224105461393597,743.5350000000001,705.9851012457833,49.27103740489308,24.555184864261378
NABIL,2024-06-24,464.0,467.0,461.1,461.1,464.74,45036.0,466.0,20929810.4,403,-4.9,5.9,-1.05,1.28,-0.79,464.01,496.04,653.0,419.0,-0.15394495412844034,755.5800000000003,706.5245392750555,49.1586737488376,17.177883163631577
NABIL,2024-06-25,462.0,465.0,455.3,458.2,458.69,56926.0,461.1,26111288.7,493,-2.9,9.7,-0.63,2.13,-0.11,463.51,495.35,653.0,419.0,-0.18032200357781755,757.4625000000003,713.7248252839967,49.111080875766675,22.986780371357213
NABIL,2024-06-26,458.8,460.0,455.1,456.0,457.1,57007.0,458.2,26058156.4,364,-2.2,4.9,-0.48,1.08,-0.24,462.98,494.65,653.0,419.0,-0.1663619744058501,760.0010000000004,712.5777892744562,49.045510338326665,19.221319390971644
NABIL,2024-06-27,456.0,457.0,454.6,456.0,455.72,29699.0,456.0,13534403.0,300,0.0,2.4,0.0,0.53,0.06,462.42,493.97,653.0,419.0,-0.14446529080675422,790.1800000000009,733.0672734287268,44.53743302364439,7.283509583634213
NABIL,2024-06-28,456.0,457.0,454.6,456.0,455.72,29699.0,456.0,13534403.0,300,0.0,2.4,0.0,0.53,0.06,462.42,493.97,653.0,419.0,-0.14446529080675422,790.1800000000012,733.0672695702066,44.53743302364439,7.283673394443554
NABIL,2024-06-29,456.0,457.0,454.6,456.0,455.72,29699.0,456.0,13534403.0,300,0.0,2.4,0.0,0.53,0.06,462.42,493.97,653.0,419.0,-0.14446529080675422,790.1800000000012,733.0672695702066,44.53743302364439,7.283673394443554
NABIL,2024-06-30,456.9,461.0,450.8,452.0,454.93,55043.0,456.0,25040847.5,419,-4.0,10.2,-0.88,2.26,-0.65,461.9,493.26,653.0,419.0,-0.15514018691588785,733.832000000001,695.5020853039485,45.50936722955025,13.064613289148497
NABIL,2024-07-01,457.0,458.8,450.0,458.8,453.47,31786.0,452.0,14413918.9,357,6.8,8.8,1.5,1.96,1.16,461.49,492.54,653.0,419.0,-0.1533493264439933,753.7530000000012,710.7858565606407,48.83994451293102,2.523746365720285
NABIL,2024-07-02,467.9,499.3,466.0,477.1,478.07,93437.0,458.8,44669247.6,740,18.3,33.3,3.99,7.15,-0.2,461.25,491.95,653.0,419.0,-0.1465116279069767,761.3620000000013,717.4433725157921,49.05476826903797,20.194699380215297
NABIL,2024-07-03,477.0,484.0,469.0,484.0,477.65,48855.0,477.1,23335629.9,463,6.9,15.0,1.45,3.2,1.31,461.06,491.37,653.0,419.0,-0.16551724137931034,737.586500000001,706.817158689317,49.99436784716581,15.876838207493506
NABIL,2024-07-04,485.0,490.0,480.0,487.0,485.07,58487.0,484.0,28370114.6,525,3.0,10.0,0.62,2.08,0.4,460.96,490.78,653.0,419.0,-0.16323024054982818,797.832000000001,735.1523793369042,45.60098616332467,17.092502169476234
NABIL,2024-07-05,485.0,490.0,480.0,487.0,485.07,58487.0,484.0,28370114.6,525,3.0,10.0,0.62,2.08,0.4,460.96,490.78,653.0,419.0,-0.16323024054982818,797.832000000001,735.1523755072178,45.60098616332467,17.0926183828293
NABIL,2024-07-06,485.0,490.0,480.0,487.0,485.07,58487.0,484.0,28370114.6,525,3.0,10.0,0.62,2.08,0.4,460.96,490.78,653.0,419.0,-0.16323024054982818,797.832000000001,735.1523755072178,45.60098616332467,17.0926183828293
NABIL,2024-07-07,487.0,490.0,482.0,487.0,487.27,59675.0,487.0,29077830.7,508,0.0,8.0,0.0,1.66,-0.06,460.88,490.2,653.0,419.0,-0.16323024054982818,753.9385000000011,694.8509237272862,45.53528174859834,-4.656580167629841
NABIL,2024-07-08,487.0,490.0,482.0,490.0,487.87,79001.0,487.0,38542488.7,550,3.0,8.0,0.62,1.66,0.43,460.84,489.65,653.0,419.0,-0.15356711003627566,730.3890000000011,717.2577934072741,49.91911841561682,11.001551861935468
NABIL,2024-07-09,490.0,491.9,482.1,490.2,487.02,48124.0,490.0,23437166.6,410,0.2,9.8,0.04,2.03,0.65,460.84,489.08,653.0,419.0,-0.16504854368932045,744.9935000000011,730.2318427942173,49.92418193492436,12.698317701678889
NABIL,2024-07-10,500.0,500.0,490.0,497.1,495.6,82435.0,490.2,40854930.3,619,6.9,10.0,1.41,2.04,0.3,460.91,488.55,653.0,419.0,-0.1502564102564102,742.9075000000007,700.2114624314853,49.39034971021362,4.017382602754424
NABIL,2024-07-11,507.0,507.0,498.6,507.0,501.8,115571.0,497.1,57994102.0,986,9.9,8.4,1.99,1.68,1.02,461.05,488.06,653.0,419.0,-0.11672473867595819,739.7085000000008,697.2577750004237,49.532331118921135,4.980854941804068
NABIL,2024-07-12,507.0,507.0,498.6,507.0,501.8,115571.0,497.1,57994102.0,986,9.9,8.4,1.99,1.68,1.02,461.05,488.06,653.0,419.0,-0.11672473867595819,739.7085000000008,697.2577749418027,49.532331118921135,4.98085012153399
NABIL,2024-07-13,507.0,507.0,498.6,507.0,501.8,115571.0,497.1,57994102.0,986,9.9,8.4,1.99,1.68,1.02,461.05,488.06,653.0,419.0,-0.11672473867595819,739.7085000000008,697.2577749418027,49.532331118921135,4.98085012153399
NABIL,2024-07-14,517.1,547.0,517.0,529.0,525.44,138178.0,507.0,72604290.4,1398,22.0,30.0,4.34,5.8,0.67,461.36,487.7,653.0,419.0,-0.08159722222222222,748.7700000000007,736.1811207360562,49.833021274731976,18.446792048908378
NABIL,2024-07-15,539.5,545.0,521.0,524.0,530.51,157693.0,529.0,83658136.5,1443,-5.0,24.0,-0.95,4.61,-1.24,461.62,487.33,653.0,419.0,-0.07256637168141593,749.3460000000007,725.9810400853514,49.587508601278,12.931842857289098
NABIL,2024-07-16,534.4,534.4,514.5,532.9,525.71,116735.0,524.0,61368198.3,945,8.9,19.9,1.7,3.87,1.35,461.94,487.04,653.0,419.0,-0.10871383174443887,800.6715000000007,768.5185013964427,49.678120002962764,10.976773339124975
NABIL,2024-07-17,539.0,543.0,531.0,538.0,538.09,138575.0,532.9,74566356.1,1199,5.1,12.0,0.96,2.26,-0.02,462.25,486.79,653.0,419.0,-0.10333333333333333,776.210000000001,752.6718040904036,49.74877116329866,28.976399516774336
NABIL,2024-07-18,538.0,589.0,538.0,567.0,561.04,242256.0,538.0,135914813.2,2190,29.0,51.0,5.39,9.48,1.05,462.77,486.69,653.0,419.0,-0.024096385542168676,812.7920000000007,776.2507632018535,49.89434353198187,23.445722768486007
NABIL,2024-07-19,538.0,589.0,538.0,567.0,561.04,242256.0,538.0,135914813.2,2190,29.0,51.0,5.39,9.48,1.05,462.77,486.69,653.0,419.0,-0.024096385542168676,812.7920000000007,776.2507435793017,49.89434353198187,23.44591647496884
NABIL,2024-07-20,538.0,589.0,538.0,567.0,561.04,242256.0,538.0,135914813.2,2190,29.0,51.0,5.39,9.48,1.05,462.77,486.69,653.0,419.0,-0.024096385542168676,812.7920000000007,776.2507435793017,49.89434353198187,23.44591647496884
NABIL,2024-07-21,578.0,584.0,568.0,577.0,578.23,248449.0,567.0,143659433.7,2122,10.0,16.0,1.76,2.82,-0.21,463.43,486.66,653.0,419.0,0.008388675288360632,786.1600000000008,765.0510014700292,50.09793040412605,26.542045881450804
NABIL,2024-07-22,580.0,587.0,563.0,574.0,575.35,183975.0,577.0,105850242.3,1909,-3.0,24.0,-0.52,4.26,-0.24,464.11,486.61,653.0,419.0,0.0,796.4550000000007,763.824573389153,50.08268198960221,18.93774847656948
NABIL,2024-07-23,574.0,580.0,563.0,579.0,574.75,185075.0,574.0,106372294.2,1472,5.0,17.0,0.87,3.02,0.73,464.86,486.64,653.0,419.0,-0.010256410256410256,795.9380000000008,781.0254042251988,49.99999999999992,13.292065344853086
